29.19	40.03
29.20	39.82
29.22	40.81
29.24	40.70
29.25	40.30
29.27	40.60
29.29	40.87
29.30	41.01
29.32	40.47
29.34	40.57
29.35	40.70
29.37	40.16
29.39	40.16
29.40	40.60
29.42	40.20
29.44	40.64
29.45	40.50
29.47	40.37
29.49	40.16
29.50	40.06
29.52	40.54
29.54	40.33
29.55	40.26
29.57	39.93
29.59	39.99
29.60	40.26
29.62	40.57
29.64	40.43
29.65	40.03
29.67	40.23
29.69	40.57
29.70	40.60
29.72	40.20
29.74	40.50
29.75	40.20
29.77	39.99
29.79	40.13
29.80	39.76
29.82	40.09
29.84	40.20
29.85	40.30
29.87	40.47
29.89	40.47
29.90	40.91
29.92	41.14
29.94	41.08
29.95	40.57
29.97	40.64
29.99	41.04
30.00	41.01
30.02	40.91
30.04	41.11
30.05	41.18
30.07	41.04
30.09	41.04
30.10	41.14
30.12	41.08
30.14	41.21
30.15	41.38
30.17	41.31
30.19	41.25
30.20	41.11
30.22	41.38
30.24	40.70
30.25	40.84
30.27	41.48
30.29	41.11
30.30	41.52
30.32	41.89
30.34	41.69
30.35	41.69
30.37	41.89
30.39	41.96
30.40	41.55
30.42	41.48
30.44	41.52
30.45	41.55
30.47	41.72
30.49	41.04
30.50	41.14
30.52	41.42
30.54	41.48
30.55	42.13
30.57	42.26
30.59	41.96
30.60	42.36
30.62	41.92
30.64	41.86
30.65	41.96
30.67	41.89
30.69	42.03
30.70	41.96
30.72	42.16
30.74	42.47
30.75	41.89
30.77	41.55
30.79	41.58
30.80	42.23
30.82	41.79
30.84	41.99
30.85	42.03
30.87	42.03
30.89	42.19
30.90	42.26
30.92	42.26
30.94	42.47
30.95	42.50
30.97	42.77
30.99	42.57
31.00	42.94
31.02	42.63
31.04	42.67
31.05	42.43
31.07	42.60
31.09	42.74
31.10	42.67
31.12	42.30
31.14	42.43
31.15	42.06
31.17	41.92
31.19	42.23
31.20	42.33
31.22	42.26
31.24	42.57
31.25	42.60
31.27	42.67
31.29	42.87
31.30	42.57
31.32	42.13
31.34	42.13
31.35	42.50
31.37	42.80
31.39	42.53
31.40	42.60
31.42	42.77
31.44	42.60
31.45	42.60
31.47	42.80
31.49	42.97
31.50	43.11
31.52	42.67
31.54	42.80
31.55	42.67
31.57	43.18
31.59	43.14
31.60	42.67
31.62	42.26
31.64	42.30
31.65	42.57
31.67	42.26
31.69	42.19
31.70	42.16
31.72	42.23
31.74	42.13
31.75	41.75
31.77	42.03
31.79	42.19
31.80	41.99
31.82	41.82
31.84	41.75
31.85	41.75
31.87	41.65
31.89	41.69
31.90	41.62
31.92	41.65
31.94	41.45
31.95	41.42
31.97	41.14
31.99	41.21
32.00	40.84
32.02	40.67
32.04	40.64
32.05	40.37
32.07	40.26
32.09	40.47
32.10	40.40
32.12	39.59
32.14	39.21
32.15	39.25
32.17	39.15
32.19	39.05
32.20	38.81
32.22	38.64
32.24	38.84
32.25	38.91
32.27	38.33
32.29	38.23
32.30	38.23
32.32	38.20
32.34	37.86
32.35	37.39
32.37	37.05
32.39	37.11
32.40	36.78
32.42	36.61
32.44	36.44
32.45	36.51
32.47	36.17
32.49	36.13
32.50	36.03
32.52	35.86
32.54	35.96
32.55	35.62
32.57	35.62
32.59	35.46
32.60	35.35
32.62	35.22
32.64	34.98
32.65	34.91
32.67	35.12
32.69	35.08
32.70	34.71
32.72	35.08
32.74	34.85
32.75	35.12
32.77	35.35
32.79	35.42
32.80	35.35
32.82	36.07
32.84	36.74
32.85	37.22
32.87	37.45
32.89	38.23
32.90	38.81
32.92	39.65
32.94	40.16
32.95	40.40
32.97	40.94
32.99	41.48
33.00	41.82
33.02	42.19
33.04	42.13
33.05	42.26
33.07	43.14
33.09	43.58
33.10	43.72
33.12	43.68
33.14	44.09
33.15	44.40
33.17	44.63
33.19	44.73
33.20	44.87
33.22	45.41
33.24	44.87
33.25	45.11
33.27	44.94
33.29	45.17
33.30	45.17
33.32	45.58
33.34	45.51
33.35	45.17
33.37	44.90
33.39	45.11
33.40	45.28
33.42	44.94
33.44	45.11
33.45	45.21
33.47	45.24
33.49	45.31
33.50	45.45
33.52	45.31
33.54	44.84
33.55	44.97
33.57	44.90
33.59	45.01
33.60	45.38
33.62	45.17
33.64	44.97
33.65	44.97
33.67	45.21
33.69	44.94
33.70	45.04
33.72	44.97
33.74	44.90
33.75	45.28
33.77	44.84
33.79	45.11
33.80	44.73
33.82	44.53
33.84	44.60
33.85	44.40
33.87	44.29
33.89	44.43
33.90	44.46
33.92	44.43
33.94	44.56
33.95	44.77
33.97	44.36
33.99	44.09
34.00	43.89
34.02	44.26
34.04	43.75
34.05	43.41
34.07	43.24
34.09	43.52
34.10	43.07
34.12	42.97
34.14	42.60
34.15	42.50
34.17	41.96
34.19	41.82
34.20	41.79
34.22	41.58
34.24	41.04
34.25	41.01
34.27	40.70
34.29	40.64
34.30	39.65
34.32	38.67
34.34	38.50
34.35	38.16
34.37	37.05
34.39	36.07
34.40	34.78
34.42	33.12
34.44	29.26
34.45	26.75
34.47	25.19
34.49	24.42
34.50	24.55
34.52	24.48
34.54	23.98
34.55	23.47
34.57	22.69
34.59	22.18
34.60	21.57
34.62	20.28
34.64	20.12
34.65	19.37
34.67	18.49
34.69	17.37
34.70	16.39
34.72	15.78
34.74	14.83
34.75	14.43
34.77	14.16
34.79	13.75
34.80	13.34
34.82	13.27
34.84	13.00
34.85	12.19
34.87	12.06
34.89	11.28
34.90	11.51
34.92	11.68
34.94	10.87
34.95	10.46
34.97	11.11
34.99	10.97
35.00	10.53
35.02	10.73
35.04	10.90
35.05	11.58
35.07	12.83
35.09	13.85
35.10	14.90
35.12	16.56
35.14	18.05
35.15	20.08
35.17	22.32
35.19	29.94
35.20	35.12
35.22	37.72
35.24	39.18
35.25	39.49
35.27	40.40
35.29	41.38
35.30	42.40
35.32	43.68
35.34	44.63
35.35	45.68
35.37	46.26
35.39	46.70
35.40	47.10
35.42	47.68
35.44	48.12
35.45	48.56
35.47	48.56
35.49	48.26
35.50	48.26
35.52	48.26
35.54	48.49
35.55	48.43
35.57	48.15
35.59	47.99
35.60	47.95
35.62	47.92
35.64	47.68
35.65	47.75
35.67	47.61
35.69	47.51
35.70	47.92
35.72	47.85
35.74	47.38
35.75	47.61
35.77	46.97
35.79	46.97
35.80	46.97
35.82	47.34
35.84	47.31
35.85	47.14
35.87	47.00
35.89	46.94
35.90	47.34
35.92	46.94
35.94	46.83
35.95	47.21
35.97	47.10
35.99	46.97
36.00	47.41
36.02	47.41
36.04	47.34
36.05	47.24
36.07	47.14
36.09	47.38
36.10	47.41
36.12	47.41
36.14	47.34
36.15	47.07
36.17	47.24
36.19	46.90
36.20	47.31
36.22	47.65
36.24	47.61
36.25	47.54
36.27	47.41
36.29	47.48
36.30	47.51
36.32	47.51
36.34	47.27
36.35	47.54
36.37	47.48
36.39	47.34
36.40	47.41
36.42	47.07
36.44	47.10
36.45	47.21
36.47	47.38
36.49	47.34
36.50	47.44
36.52	47.21
36.54	47.44
36.55	47.48
36.57	47.14
36.59	47.48
36.60	47.65
36.62	47.71
36.64	47.61
36.65	47.27
36.67	46.90
36.69	46.90
36.70	46.97
36.72	47.24
36.74	47.27
36.75	47.31
36.77	47.68
36.79	47.51
36.80	47.44
36.82	47.34
36.84	47.48
36.85	47.51
36.87	47.34
36.89	47.75
36.90	47.38
36.92	47.04
36.94	46.73
36.95	46.83
36.97	46.83
36.99	46.97
37.00	47.04
37.02	47.07
37.04	47.04
37.05	47.00
37.07	46.70
37.09	46.77
37.10	46.46
37.12	46.70
37.14	46.73
37.15	46.33
37.17	46.50
37.19	46.26
37.20	46.19
37.22	46.19
37.24	46.22
37.25	46.39
37.27	45.95
37.29	45.78
37.30	45.82
37.32	46.05
37.34	45.82
37.35	45.55
37.37	45.45
37.39	45.17
37.40	45.11
37.42	44.77
37.44	45.04
37.45	44.94
37.47	45.04
37.49	44.36
37.50	44.12
37.52	44.19
37.54	43.92
37.55	43.55
37.57	43.45
37.59	42.87
37.60	42.53
37.62	42.13
37.64	41.65
37.65	41.08
37.67	40.37
37.69	39.38
37.70	38.37
37.72	36.64
37.74	34.81
37.75	32.17
37.77	28.01
37.79	25.43
37.80	23.77
37.82	23.74
37.84	24.14
37.85	24.38
37.87	23.54
37.89	22.89
37.90	22.59
37.92	21.33
37.94	21.20
37.95	20.22
37.97	18.69
37.99	17.07
38.00	16.56
38.02	15.24
38.04	14.63
38.05	13.68
38.07	13.04
38.09	13.00
38.10	12.53
38.12	11.75
38.14	12.02
38.15	11.51
38.17	11.45
38.19	11.18
38.20	10.87
38.22	10.94
38.24	10.84
38.25	10.40
38.27	10.23
38.29	9.96
38.30	10.23
38.32	10.84
38.34	10.40
38.35	10.29
38.37	10.29
38.39	11.48
38.40	11.82
38.42	12.63
38.44	14.29
38.45	15.20
38.47	17.54
38.49	18.05
38.50	19.98
38.52	22.25
38.54	28.99
38.55	35.49
38.57	39.05
38.59	40.43
38.60	40.30
38.62	41.21
38.64	41.72
38.65	43.52
38.67	44.26
38.69	45.01
38.70	46.02
38.72	46.77
38.74	47.10
38.75	47.38
38.77	47.99
38.79	48.83
38.80	48.63
38.82	48.76
38.84	48.93
38.85	49.00
38.87	49.07
38.89	48.90
38.90	48.66
38.92	49.17
38.94	48.80
38.95	48.53
38.97	48.32
38.99	48.49
39.00	48.63
39.02	48.59
39.04	48.29
39.05	48.19
39.07	48.15
39.09	48.09
39.10	48.19
39.12	48.05
39.14	47.92
39.15	47.95
39.17	47.78
39.19	47.85
39.20	47.75
39.22	47.65
39.24	47.58
39.25	47.38
39.27	47.75
39.29	47.48
39.30	47.58
39.32	47.68
39.34	47.61
39.35	47.48
39.37	47.78
39.39	47.58
39.40	47.68
39.42	47.51
39.44	47.34
39.45	47.61
39.47	47.92
39.49	47.99
39.50	48.32
39.52	48.19
39.54	47.95
39.55	48.22
39.57	48.19
39.59	48.05
39.60	47.75
39.62	47.85
39.64	47.92
39.65	47.51
39.67	47.54
39.69	47.24
39.70	47.88
39.72	48.15
39.74	48.12
39.75	48.12
39.77	47.85
39.79	48.12
39.80	48.19
39.82	47.99
39.84	47.95
39.85	48.43
39.87	48.12
39.89	48.19
39.90	48.32
39.92	48.32
39.94	48.36
39.95	47.99
39.97	48.32
39.99	48.56
40.00	48.43
40.02	48.39
40.04	48.43
40.05	48.36
40.07	48.59
40.09	48.36
40.10	48.73
40.12	48.46
40.14	48.56
40.15	48.73
40.17	48.97
40.19	48.93
40.20	48.59
40.22	48.76
40.24	48.93
40.25	48.87
40.27	48.80
40.29	49.00
40.30	48.70
40.32	49.14
40.34	49.07
40.35	49.10
40.37	49.03
40.39	49.00
40.40	49.14
40.42	48.70
40.44	49.07
40.45	48.70
40.47	48.63
40.49	48.93
40.50	48.97
40.52	48.90
40.54	48.97
40.55	48.97
40.57	48.76
40.59	48.97
40.60	48.53
40.62	48.46
40.64	48.66
40.65	48.39
40.67	48.39
40.69	48.49
40.70	48.43
40.72	48.59
40.74	48.12
40.75	48.09
40.77	48.05
40.79	47.38
40.80	47.14
40.82	47.34
40.84	47.07
40.85	46.73
40.87	47.10
40.89	47.00
40.90	46.16
40.92	45.75
40.94	45.38
40.95	44.94
40.97	44.50
40.99	43.75
41.00	43.48
41.02	42.84
41.04	42.13
41.05	41.31
41.07	40.26
41.09	38.81
41.10	36.71
41.12	33.86
41.14	29.87
41.15	26.96
41.17	25.91
41.19	26.14
41.20	26.35
41.22	26.14
41.24	25.80
41.25	24.75
41.27	23.87
41.29	23.20
41.30	21.81
41.32	20.72
41.34	19.64
41.35	19.03
41.37	17.54
41.39	16.83
41.40	15.92
41.42	14.90
41.44	14.73
41.45	14.49
41.47	13.34
41.49	13.51
41.50	12.97
41.52	12.29
41.54	12.53
41.55	11.78
41.57	11.55
41.59	10.70
41.60	10.70
41.62	10.77
41.64	10.43
41.65	10.36
41.67	10.43
41.69	10.40
41.70	10.23
41.72	9.79
41.74	10.36
41.75	10.46
41.77	10.40
41.79	9.99
41.80	9.69
41.82	10.23
41.84	10.06
41.85	10.06
41.87	10.16
41.89	11.31
41.90	11.65
41.92	12.26
41.94	13.27
41.95	14.76
41.97	16.42
41.99	17.68
42.00	19.74
42.02	22.05
42.04	28.45
42.05	35.59
42.07	38.50
42.09	39.86
42.10	39.96
42.12	40.26
42.14	41.21
42.15	42.13
42.17	43.14
42.19	44.09
42.20	44.94
42.22	45.61
42.24	46.29
42.25	46.73
42.27	47.34
42.29	47.82
42.30	48.19
42.32	48.66
42.34	48.53
42.35	48.66
42.37	48.73
42.39	48.73
42.40	48.63
42.42	48.83
42.44	48.59
42.45	48.26
42.47	48.70
42.49	48.46
42.50	48.49
42.52	48.49
42.54	48.56
42.55	48.76
42.57	48.73
42.59	48.56
42.60	48.26
42.62	48.12
42.64	48.22
42.65	48.02
42.67	48.02
42.69	48.15
42.70	47.75
42.72	47.95
42.74	48.02
42.75	47.88
42.77	48.02
42.79	48.43
42.80	47.95
42.82	47.82
42.84	47.88
42.85	48.22
42.87	47.71
42.89	48.05
42.90	48.15
42.92	47.95
42.94	48.29
42.95	48.26
42.97	48.46
42.99	48.66
43.00	48.53
43.02	48.39
43.04	48.43
43.05	48.63
43.07	48.59
43.09	48.56
43.10	48.83
43.12	48.73
43.14	49.03
43.15	48.43
43.17	48.49
43.19	48.87
43.20	48.83
43.22	48.66
43.24	48.70
43.25	49.00
43.27	48.87
43.29	48.63
43.30	48.90
43.32	48.90
43.34	49.07
43.35	49.17
43.37	49.54
43.39	49.51
43.40	49.51
43.42	49.14
43.44	49.34
43.45	49.71
43.47	49.78
43.49	49.48
43.50	49.34
43.52	49.98
43.54	50.39
43.55	50.42
43.57	50.22
43.59	50.02
43.60	50.02
43.62	50.08
43.64	50.25
43.65	50.49
43.67	50.83
43.69	50.73
43.70	50.80
43.72	50.63
43.74	50.83
43.75	50.46
43.77	51.00
43.79	50.93
43.80	51.07
43.82	50.90
43.84	50.93
43.85	51.00
43.87	51.20
43.89	51.27
43.90	51.47
43.92	51.24
43.94	51.07
43.95	51.37
43.97	51.44
43.99	51.41
44.00	51.74
44.02	51.51
44.04	51.44
44.05	51.64
44.07	51.27
44.09	51.37
44.10	51.07
44.12	51.37
44.14	51.13
44.15	51.44
44.17	51.44
44.19	51.17
44.20	51.07
44.22	51.34
44.24	51.44
44.25	51.30
44.27	51.24
44.29	51.30
44.30	51.13
44.32	51.00
44.34	50.90
44.35	50.93
44.37	51.03
44.39	50.80
44.40	50.49
44.42	50.36
44.44	50.12
44.45	50.15
44.47	50.15
44.49	49.92
44.50	49.75
44.52	49.75
44.54	48.87
44.55	48.76
44.57	48.43
44.59	48.43
44.60	47.99
44.62	47.68
44.64	47.14
44.65	46.56
44.67	46.02
44.69	45.28
44.70	44.63
44.72	43.82
44.74	42.43
44.75	40.54
44.77	38.50
44.79	35.39
44.80	30.55
44.82	29.19
44.84	29.19
44.85	29.02
44.87	29.53
44.89	30.17
44.90	29.02
44.92	28.72
44.94	28.31
44.95	27.29
44.97	25.74
44.99	24.55
45.00	23.40
45.02	21.91
45.04	21.10
45.05	20.32
45.07	19.54
45.09	19.20
45.10	18.02
45.12	17.30
45.14	16.29
45.15	15.61
45.17	15.48
45.19	15.85
45.20	15.58
45.22	15.44
45.24	15.20
45.25	14.53
45.27	14.43
45.29	14.32
45.30	13.95
45.32	13.92
45.34	13.48
45.35	13.44
45.37	13.17
45.39	12.77
45.40	12.90
45.42	12.97
45.44	13.38
45.45	12.77
45.47	12.87
45.49	12.19
45.50	12.53
45.52	12.63
45.54	12.26
45.55	12.46
45.57	11.34
45.59	11.31
45.60	12.06
45.62	11.18
45.64	11.24
45.65	10.80
45.67	11.01
45.69	11.11
45.70	10.53
45.72	11.04
45.74	11.34
45.75	11.41
45.77	10.97
45.79	11.65
45.80	12.33
45.82	12.56
45.84	13.21
45.85	15.27
45.87	16.49
45.89	18.05
45.90	20.42
45.92	23.47
45.94	31.53
45.95	36.03
45.97	38.64
45.99	39.08
46.00	39.32
46.02	39.62
46.04	40.37
46.05	41.58
46.07	42.87
46.09	43.72
46.10	44.60
46.12	45.58
46.14	46.26
46.15	46.46
46.17	47.31
46.19	47.85
46.20	48.26
46.22	48.56
46.24	48.63
46.25	48.83
46.27	49.00
46.29	49.24
46.30	49.54
46.32	49.34
46.34	49.00
46.35	48.76
46.37	49.14
46.39	48.87
46.40	49.00
46.42	48.83
46.44	48.87
46.45	48.76
46.47	48.53
46.49	48.29
46.50	48.43
46.52	48.46
46.54	48.49
46.55	48.43
46.57	48.36
46.59	48.29
46.60	48.29
46.62	48.02
46.64	48.09
46.65	48.09
46.67	48.19
46.69	48.70
46.70	48.73
46.72	48.43
46.74	48.49
46.75	48.56
46.77	48.43
46.79	48.43
46.80	48.39
46.82	48.70
46.84	48.76
46.85	48.93
46.87	48.70
46.89	48.90
46.90	48.73
46.92	48.93
46.94	48.73
46.95	48.73
46.97	49.27
46.99	49.14
47.00	49.03
47.02	49.48
47.04	49.41
47.05	49.41
47.07	49.68
47.09	49.85
47.10	49.98
47.12	50.05
47.14	49.54
47.15	49.64
47.17	50.05
47.19	50.25
47.20	50.15
47.22	50.32
47.24	49.75
47.25	49.98
47.27	50.39
47.29	50.52
47.30	50.08
47.32	50.25
47.34	50.36
47.35	50.52
47.37	50.22
47.39	50.66
47.40	51.00
47.42	51.20
47.44	51.57
47.45	51.24
47.47	51.13
47.49	51.07
47.50	50.97
47.52	51.20
47.54	51.57
47.55	51.47
47.57	51.74
47.59	51.71
47.60	51.78
47.62	52.12
47.64	52.18
47.65	52.15
47.67	52.12
47.69	52.08
47.70	52.35
47.72	52.15
47.74	52.12
47.75	52.25
47.77	52.39
47.79	52.18
47.80	51.91
47.82	52.52
47.84	52.35
47.85	52.35
47.87	52.56
47.89	52.76
47.90	52.59
47.92	52.66
47.94	52.52
47.95	52.29
47.97	52.52
47.99	52.79
48.00	52.79
48.02	52.73
48.04	52.79
48.05	52.62
48.07	52.83
48.09	52.79
48.10	52.79
48.12	52.73
48.14	52.49
48.15	52.32
48.17	52.32
48.19	52.05
48.20	51.91
48.22	51.85
48.24	52.25
48.25	52.18
48.27	51.74
48.29	51.71
48.30	51.64
48.32	51.64
48.34	51.64
48.35	51.64
48.37	51.64
48.39	51.27
48.40	51.03
48.40	50.93
48.41	50.90
48.41	50.90
48.42	50.90
48.42	50.83
48.42	50.83
48.43	50.93
48.43	50.93
48.44	50.66
48.44	50.66
48.45	50.49
48.45	50.49
48.45	50.49
48.46	50.49
48.46	50.52
48.47	50.52
48.47	50.49
48.47	50.32
48.48	50.32
48.48	50.15
48.49	50.15
48.49	49.98
48.50	49.98
48.50	49.88
48.50	49.88
48.51	49.85
48.51	49.85
48.52	49.58
48.52	49.58
48.52	49.51
48.53	49.51
48.53	49.03
48.54	49.03
48.54	49.00
48.55	49.00
48.55	48.93
48.55	48.93
48.56	48.53
48.56	48.53
48.57	48.43
48.57	48.66
48.57	48.66
48.58	48.66
48.58	48.26
48.59	48.26
48.59	47.85
48.60	47.54
48.60	47.54
48.60	47.17
48.61	47.17
48.61	46.97
48.62	46.97
48.62	46.87
48.62	46.87
48.63	46.70
48.63	46.70
48.64	46.16
48.64	46.16
48.65	45.89
48.65	45.89
48.65	45.48
48.66	45.48
48.66	44.87
48.67	44.87
48.67	44.12
48.67	44.12
48.68	43.62
48.68	43.62
48.69	43.31
48.69	43.31
48.70	42.60
48.70	42.60
48.70	41.25
48.71	41.25
48.71	40.06
48.72	39.01
48.72	39.01
48.72	37.42
48.73	37.42
48.73	35.83
48.74	35.83
48.74	33.86
48.75	33.86
48.75	32.27
48.75	32.27
48.76	31.26
48.76	31.26
48.77	31.05
48.77	31.05
48.77	31.22
48.78	31.22
48.78	31.26
48.79	31.26
48.79	31.09
48.80	31.09
48.80	31.19
48.80	31.19
48.81	31.36
48.81	31.32
48.82	31.32
48.82	31.32
48.82	31.39
48.83	31.39
48.83	31.12
48.84	31.22
48.84	31.22
48.85	31.09
48.85	31.09
48.85	30.71
48.86	30.71
48.86	30.61
48.87	30.61
48.87	30.17
48.87	30.17
48.88	30.07
48.88	30.07
48.89	29.94
48.89	29.94
48.90	29.33
48.90	29.33
48.90	29.12
48.91	29.12
48.91	28.61
48.92	28.61
48.92	28.24
48.92	28.01
48.93	28.01
48.93	28.01
48.94	27.33
48.94	27.33
48.95	26.92
48.95	26.92
48.95	26.01
48.96	25.33
48.96	25.33
48.97	25.19
48.97	25.19
48.97	25.09
48.98	25.09
48.98	24.42
48.99	24.42
48.99	23.64
49.00	23.64
49.00	23.23
49.00	23.23
49.01	22.82
49.01	22.82
49.02	22.45
49.02	22.45
49.02	21.77
49.03	21.77
49.03	21.81
49.04	21.81
49.04	21.64
49.05	21.64
49.05	21.33
49.05	20.93
49.06	20.93
49.06	20.66
49.07	20.66
49.07	20.86
49.07	20.86
49.08	20.32
49.08	20.32
49.09	19.57
49.09	19.57
49.10	19.54
49.10	19.54
49.10	19.54
49.11	19.54
49.11	18.83
49.12	18.83
49.12	18.63
49.12	18.63
49.13	19.00
49.13	19.00
49.14	18.93
49.14	18.93
49.15	19.03
49.15	19.03
49.15	18.63
49.16	18.63
49.16	17.78
49.17	17.61
49.17	17.61
49.17	17.91
49.18	17.91
49.18	17.44
49.19	17.44
49.19	17.44
49.20	17.20
49.20	17.20
49.20	17.20
49.21	17.44
49.21	17.44
49.22	17.44
49.22	17.44
49.22	17.24
49.23	17.24
49.23	17.20
49.24	17.20
49.24	16.93
49.25	16.93
49.25	16.86
49.25	16.86
49.26	16.46
49.26	16.46
49.27	16.12
49.27	16.12
49.27	16.19
49.28	16.19
49.28	15.95
49.29	15.75
49.29	15.75
49.30	16.02
49.30	16.02
49.30	16.02
49.31	16.05
49.31	16.12
49.32	16.12
49.32	15.88
49.32	15.88
49.33	15.75
49.33	15.75
49.34	15.71
49.34	15.71
49.35	15.98
49.35	15.98
49.35	16.05
49.36	16.05
49.36	16.02
49.37	16.02
49.37	15.88
49.37	15.88
49.38	15.58
49.38	15.58
49.39	15.44
49.39	15.44
49.40	15.41
49.40	15.41
49.40	15.04
49.41	15.31
49.41	15.31
49.42	15.48
49.42	15.48
49.42	15.14
49.43	15.14
49.43	15.10
49.44	15.10
49.44	14.93
49.45	14.93
49.45	15.07
49.45	15.07
49.46	14.80
49.46	14.80
49.47	14.90
49.47	14.90
49.47	15.24
49.48	15.24
49.48	15.04
49.49	15.04
49.49	14.83
49.50	14.83
49.50	14.63
49.50	14.63
49.51	14.83
49.51	14.83
49.52	14.90
49.52	14.90
49.52	14.49
49.53	14.49
49.53	14.49
49.54	14.43
49.54	14.43
49.55	14.43
49.55	14.36
49.55	14.49
49.56	14.49
49.56	14.60
49.57	14.60
49.57	14.36
49.57	14.36
49.58	14.12
49.58	14.12
49.59	13.92
49.59	13.92
49.60	13.48
49.60	13.48
49.60	13.44
49.61	13.44
49.61	13.71
49.62	13.71
49.62	13.58
49.62	13.58
49.63	13.58
49.63	13.58
49.64	13.48
49.64	13.48
49.65	13.04
49.65	13.04
49.65	12.97
49.66	12.97
49.66	13.00
49.67	13.00
49.67	13.14
49.67	13.14
49.68	13.65
49.68	13.65
49.69	13.65
49.69	13.65
49.70	13.07
49.70	13.07
49.70	12.43
49.71	12.43
49.71	12.67
49.72	12.67
49.72	12.73
49.72	12.73
49.73	12.80
49.73	12.73
49.74	12.73
49.74	12.70
49.75	12.70
49.75	12.46
49.75	12.46
49.76	12.33
49.76	12.33
49.77	12.39
49.77	12.39
49.77	12.19
49.78	12.19
49.78	11.92
49.79	11.92
49.79	11.62
49.80	11.62
49.80	11.78
49.80	11.78
49.81	12.06
49.81	12.06
49.82	12.12
49.82	12.12
49.82	12.43
49.83	12.43
49.83	12.29
49.84	12.29
49.84	12.19
49.85	12.19
49.85	11.68
49.85	11.85
49.86	11.85
49.86	11.58
49.87	11.58
49.87	11.65
49.87	11.65
49.88	11.75
49.88	11.75
49.89	11.58
49.89	11.58
49.90	11.55
49.90	11.55
49.90	11.34
49.91	11.34
49.91	11.21
49.92	11.21
49.92	11.68
49.92	11.68
49.93	12.22
49.93	12.22
49.94	11.95
49.94	11.95
49.95	11.68
49.95	11.68
49.95	11.89
49.96	11.89
49.96	12.16
49.97	12.16
49.97	12.02
49.97	12.33
49.98	12.33
49.98	12.39
49.99	12.39
49.99	12.73
50.00	12.73
50.00	13.21
50.00	13.21
50.01	13.65
50.01	13.65
50.02	14.19
50.02	14.19
50.02	14.97
50.03	14.97
50.03	16.22
50.04	16.22
50.04	16.80
50.05	16.80
50.05	17.54
50.05	17.54
50.06	18.86
50.06	18.86
50.07	19.98
50.07	19.98
50.07	21.81
50.08	21.81
50.08	26.11
50.09	29.77
50.09	29.77
50.10	32.51
50.10	32.51
50.10	34.24
50.11	34.24
50.11	35.35
50.12	35.35
50.12	36.13
50.12	36.13
50.13	36.13
50.13	36.13
50.14	35.96
50.14	35.96
50.15	36.10
50.15	36.10
50.15	35.86
50.16	35.86
50.16	35.90
50.17	35.90
50.17	35.93
50.17	35.93
50.18	36.03
50.18	36.03
50.19	36.95
50.19	36.95
50.20	37.76
50.20	37.76
50.20	38.74
50.21	38.74
50.21	39.79
50.22	40.40
50.22	40.40
50.22	40.60
50.23	40.60
50.23	41.14
50.24	41.14
50.24	41.89
50.25	41.89
50.25	42.60
50.25	42.60
50.26	43.24
50.26	43.24
50.27	43.89
50.27	43.89
50.27	44.09
50.28	44.09
50.28	44.23
50.29	44.23
50.29	44.50
50.30	44.50
50.30	45.01
50.30	45.01
50.31	45.51
50.31	45.51
50.32	45.75
50.32	45.75
50.32	45.99
50.33	45.99
50.33	46.29
50.34	46.53
50.34	46.53
50.35	46.53
50.35	46.53
50.35	46.97
50.36	46.97
50.36	47.27
50.37	47.27
50.37	47.34
50.37	47.34
50.38	47.54
50.38	47.54
50.39	47.44
50.39	47.44
50.40	47.61
50.40	47.61
50.40	48.09
50.41	48.09
50.41	48.32
50.42	48.32
50.42	48.15
50.42	48.15
50.43	48.12
50.43	48.12
50.44	48.19
50.44	48.19
50.45	48.15
50.45	48.15
50.45	48.32
50.46	48.53
50.46	48.53
50.47	48.63
50.47	48.63
50.47	48.46
50.48	48.46
50.48	48.39
50.49	48.39
50.49	48.32
50.50	48.32
50.50	48.22
50.50	48.22
50.51	48.12
50.51	48.12
50.52	47.99
50.52	47.99
50.52	48.12
50.53	48.12
50.53	48.02
50.54	48.02
50.54	48.19
50.55	48.19
50.55	48.12
50.55	48.12
50.56	48.22
50.56	48.22
50.57	48.02
50.57	48.12
50.57	48.12
50.58	47.75
50.58	47.75
50.59	47.58
50.59	47.58
50.60	47.82
50.60	47.82
50.60	47.68
50.61	47.68
50.61	47.71
50.62	47.71
50.62	47.92
50.62	47.92
50.63	47.82
50.63	47.82
50.64	47.68
50.64	47.68
50.65	47.48
50.65	47.48
50.65	47.58
50.66	47.58
50.66	47.68
50.67	47.68
50.67	47.71
50.67	47.71
50.68	47.61
50.68	47.61
50.69	47.34
50.69	47.34
50.70	47.17
50.70	47.31
50.70	47.31
50.71	47.48
50.71	47.48
50.72	47.38
50.72	47.38
50.72	47.38
50.73	47.51
50.73	47.75
50.74	47.75
50.74	47.82
50.75	47.82
50.75	47.88
50.75	47.88
50.76	47.78
50.76	47.78
50.77	47.51
50.77	47.51
50.77	47.31
50.78	47.31
50.78	47.27
50.79	47.27
50.79	47.34
50.80	47.34
50.80	47.44
50.80	47.44
50.81	47.41
50.81	47.41
50.82	47.58
50.82	47.58
50.82	47.85
50.83	47.65
50.83	47.65
50.84	47.65
50.84	47.48
50.85	47.48
50.85	47.48
50.85	47.48
50.86	47.44
50.86	47.44
50.87	47.54
50.87	47.54
50.87	47.38
50.88	47.38
50.88	47.68
